10026,1315,463.6,new_y,Age 0-17
10027,2030,519.2,new_y,Age 0-17
10028,112,53.4,new_y,Age 0-17
10029,3670,565.2,new_y,Age 0-17
10030,1290,565.1,new_y,Age 0-17
10031,1129,253.3,new_y,Age 0-17
10032,1168,241.8,new_y,Age 0-17
10033,876,210.3,new_y,Age 0-17
10034,642,195.1,new_y,Age 0-17
10035,1309,474.2,new_y,Age 0-17
10036,81,133.9,new_y,Age 0-17
10037,663,561.5,new_y,Age 0-17
10038,200,270.8,new_y,Age 0-17
10039,1144,561.6,new_y,Age 0-17
10040,660,184.5,new_y,Age 0-17
10044,67,110.2,new_y,Age 0-17
10065,45,38.2,new_y,Age 0-17
10075,41,39.7,new_y,Age 0-17
10128,284,95.5,new_y,Age 0-17
10280,14,26.0,new_y,Age 0-17
11004,14,19.0,queen,Age 65+
11101,60,77.2,queen,Age 65+
11102,53,45.2,queen,Age 65+
11103,44,30.1,queen,Age 65+
11104,28,24.4,queen,Age 65+
11105,66,36.5,queen,Age 65+
11106,65,37.7,queen,Age 65+
11109,0,0.0,queen,Age 65+
11354,60,20.1,queen,Age 65+
11355,113,32.6,queen,Age 65+
11356,26,30.6,queen,Age 65+
11357,42,16.8,queen,Age 65+
11358,21,12.4,queen,Age 65+
11360,13,8.8,queen,Age 65+
11361,19,13.6,queen,Age 65+
11364,15,7.8,queen,Age 65+
11365,49,24.9,queen,Age 65+
11367,40,23.5,queen,Age 65+
11368,132,54.8,queen,Age 65+
11369,44,31.4,queen,Age 65+
11370,30,26.2,queen,Age 65+
11371,0,0.0,queen,Age 65+
11372,81,30.9,queen,Age 65+
11373,96,30.7,queen,Age 65+
11374,47,18.9,queen,Age 65+
11375,62,14.2,queen,Age 65+
11377,93,28.7,queen,Age 65+
11378,31,18.8,queen,Age 65+
11379,32,15.8,queen,Age 65+
11411,31,33.5,queen,Age 65+
11412,93,58.4,queen,Age 65+
11413,77,50.6,queen,Age 65+
11414,28,15.0,queen,Age 65+
11415,13,15.7,queen,Age 65+
11416,31,45.4,queen,Age 65+
11417,42,41.5,queen,Age 65+
11418,74,67.7,queen,Age 65+
11419,73,54.9,queen,Age 65+
11420,52,33.4,queen,Age 65+
11421,48,36.2,queen,Age 65+
11422,50,51.9,queen,Age 65+
11423,46,38.1,queen,Age 65+
11427,58,50.2,queen,Age 65+
11428,19,27.8,queen,Age 65+
11429,41,39.0,queen,Age 65+
11432,94,42.8,queen,Age 65+
11433,83,76.6,queen,Age 65+
11434,160,62.8,queen,Age 65+
11435,103,59.2,queen,Age 65+
11436,47,68.8,queen,Age 65+
11691,111,48.0,queen,Age 65+
11692,29,42.0,queen,Age 65+
11694,16,13.6,queen,Age 65+
11697,0,0.0,queen,Age 65+
10451,231,158.2,bronx,Age 65+
10452,244,164.3,bronx,Age 65+
10453,209,138.9,bronx,Age 65+
10454,201,206.3,bronx,Age 65+
10455,214,210.6,bronx,Age 65+
10456,392,190.4,bronx,Age 65+
10457,342,206.6,bronx,Age 65+
10458,250,149.6,bronx,Age 65+
10459,170,142.2,bronx,Age 65+
10460,303,225.9,bronx,Age 65+
10461,105,41.3,bronx,Age 65+
10462,149,56.5,bronx,Age 65+
10463,125,34.0,bronx,Age 65+
10465,51,21.5,bronx,Age 65+
10466,95,38.3,bronx,Age 65+
10467,196,65.8,bronx,Age 65+
10468,179,84.0,bronx,Age 65+
10469,114,34.4,bronx,Age 65+
10470,29,42.4,bronx,Age 65+
10471,28,18.1,bronx,Age 65+
10472,227,127.9,bronx,Age 65+
10473,158,76.8,bronx,Age 65+
10474,40,149.0,bronx,Age 65+
10475,88,39.1,bronx,Age 65+
10301,53,31.5,richm,Age 65+
10302,27,42.5,richm,Age 65+
10303,41,58.2,richm,Age 65+
10304,36,23.5,richm,Age 65+
10305,24,13.2,richm,Age 65+
10306,46,16.6,richm,Age 65+
10308,21,17.6,richm,Age 65+
10310,43,52.6,richm,Age 65+
10312,30,13.1,richm,Age 65+
10314,39,10.0,richm,Age 65+
11201,1686,106.3,kings,Total
11203,4033,160.6,kings,Total
11204,551,23.7,kings,Total
11205,1902,164.0,kings,Total
11206,7407,317.4,kings,Total
11207,7819,277.9,kings,Total
11208,6131,218.2,kings,Total
11209,718,33.4,kings,Total
11210,1737,82.7,kings,Total
11211,2435,85.8,kings,Total
11212,8732,332.6,kings,Total
11213,4300,221.6,kings,Total
11214,780,29.9,kings,Total
11215,1101,54.8,kings,Total
11216,3770,220.4,kings,Total
11217,1196,115.5,kings,Total
11218,1023,44.6,kings,Total
11219,720,27.8,kings,Total
11220,2434,82.1,kings,Total
11221,7042,288.0,kings,Total
11222,416,33.4,kings,Total
11223,1167,51.2,kings,Total
11224,1810,122.0,kings,Total
11225,2814,153.0,kings,Total
11226,5442,174.9,kings,Total
11228,318,26.2,kings,Total
11229,856,35.4,kings,Total
11230,872,33.3,kings,Total
11231,1228,117.9,kings,Total
11232,751,87.0,kings,Total
11233,5599,280.5,kings,Total
11234,1812,67.0,kings,Total
11235,963,38.7,kings,Total
11236,4405,148.2,kings,Total
11237,3172,208.5,kings,Total
11238,2294,141.7,kings,Total
11239,561,128.2,kings,Total
11385,2491,83.0,kings,Total
11004,72,29.0,queen,Age 18-64
11101,895,158.7,queen,Age 18-64
11102,713,90.0,queen,Age 18-64
11103,275,29.3,queen,Age 18-64
11104,218,34.9,queen,Age 18-64
11105,322,37.1,queen,Age 18-64
11106,492,54.7,queen,Age 18-64
11354,310,29.1,queen,Age 18-64
11355,368,21.3,queen,Age 18-64
11356,178,41.0,queen,Age 18-64
11357,126,17.5,queen,Age 18-64
11358,170,22.0,queen,Age 18-64
11360,70,19.8,queen,Age 18-64
11361,140,23.8,queen,Age 18-64
11362,48,13.9,queen,Age 18-64
11363,17,11.5,queen,Age 18-64
11364,100,14.6,queen,Age 18-64
11365,413,52.2,queen,Age 18-64
11366,95,35.0,queen,Age 18-64
11367,383,50.6,queen,Age 18-64
11368,1102,54.3,queen,Age 18-64
11369,434,57.2,queen,Age 18-64
11370,287,46.7,queen,Age 18-64
11372,379,26.3,queen,Age 18-64
11373,494,23.6,queen,Age 18-64
11374,231,26.2,queen,Age 18-64
11375,291,20.7,queen,Age 18-64
11377,585,32.5,queen,Age 18-64
11378,228,34.2,queen,Age 18-64
11379,129,19.1,queen,Age 18-64
11411,296,69.4,queen,Age 18-64
11412,788,109.6,queen,Age 18-64
11413,809,102.7,queen,Age 18-64
11414,158,30.3,queen,Age 18-64
11415,166,38.5,queen,Age 18-64
11416,377,83.3,queen,Age 18-64
11417,367,62.5,queen,Age 18-64
11418,848,117.0,queen,Age 18-64
11419,801,78.0,queen,Age 18-64
11420,599,62.2,queen,Age 18-64
11421,551,71.6,queen,Age 18-64
11422,592,94.8,queen,Age 18-64
11423,403,67.1,queen,Age 18-64
11426,134,37.7,queen,Age 18-64
11427,266,56.2,queen,Age 18-64
11428,227,51.7,queen,Age 18-64
11429,441,81.0,queen,Age 18-64
11430,17,28333.3,queen,Age 18-64
11432,939,82.7,queen,Age 18-64
11433,972,172.4,queen,Age 18-64
11434,1655,142.6,queen,Age 18-64
11435,856,81.3,queen,Age 18-64
11436,435,119.4,queen,Age 18-64
11691,1524,148.7,queen,Age 18-64
11692,739,236.9,queen,Age 18-64
11693,285,123.0,queen,Age 18-64
11694,244,68.5,queen,Age 18-64
11201,531,220.6,kings,Age 0-17
11203,1523,267.4,kings,Age 0-17
11204,211,36.7,kings,Age 0-17
11205,685,238.3,kings,Age 0-17
11206,3054,431.8,kings,Age 0-17
11207,3368,394.6,kings,Age 0-17
11208,2758,327.3,kings,Age 0-17
11209,234,57.5,kings,Age 0-17
11210,707,123.1,kings,Age 0-17
11211,921,107.1,kings,Age 0-17
11212,3584,441.0,kings,Age 0-17
11213,1688,310.0,kings,Age 0-17
11214,239,47.7,kings,Age 0-17
11215,330,83.7,kings,Age 0-17
11216,1320,291.1,kings,Age 0-17
11217,396,216.9,kings,Age 0-17
11218,394,65.9,kings,Age 0-17
11219,334,41.3,kings,Age 0-17
11220,749,97.4,kings,Age 0-17
11221,2686,366.9,kings,Age 0-17
11222,148,68.8,kings,Age 0-17
11223,355,68.3,kings,Age 0-17
11224,625,183.5,kings,Age 0-17
11225,1012,219.5,kings,Age 0-17
11226,2216,269.7,kings,Age 0-17
11228,107,43.7,kings,Age 0-17
11229,243,49.2,kings,Age 0-17
11230,299,42.5,kings,Age 0-17
11231,466,211.2,kings,Age 0-17
11232,270,121.2,kings,Age 0-17
11233,2290,383.1,kings,Age 0-17
11234,647,107.8,kings,Age 0-17
11235,270,67.0,kings,Age 0-17
11236,1785,235.4,kings,Age 0-17
11237,1382,293.7,kings,Age 0-17
11238,726,217.9,kings,Age 0-17
11239,227,272.3,kings,Age 0-17
11251,0,0.0,kings,Age 0-17
11385,1167,161.6,kings,Age 0-17
10001,592,114.0,new_y,Age 18-64
10002,1619,88.9,new_y,Age 18-64
10003,504,37.5,new_y,Age 18-64
10004,20,31.0,new_y,Age 18-64
10005,19,14.4,new_y,Age 18-64
10006,19,22.5,new_y,Age 18-64
10007,51,32.8,new_y,Age 18-64
10009,1733,137.6,new_y,Age 18-64
10010,182,26.2,new_y,Age 18-64
10011,306,28.1,new_y,Age 18-64
10012,147,24.5,new_y,Age 18-64
10013,97,17.0,new_y,Age 18-64
10014,80,10.0,new_y,Age 18-64
10016,1015,78.2,new_y,Age 18-64
10017,118,31.0,new_y,Age 18-64
10018,71,56.4,new_y,Age 18-64
10019,432,46.1,new_y,Age 18-64
10020,14,3111.1,new_y,Age 18-64
10021,213,23.6,new_y,Age 18-64
10022,97,14.5,new_y,Age 18-64
10023,477,31.8,new_y,Age 18-64
10024,349,28.1,new_y,Age 18-64
10025,1682,81.5,new_y,Age 18-64
10026,1994,294.5,new_y,Age 18-64
10027,2742,213.6,new_y,Age 18-64
10028,212,22.1,new_y,Age 18-64
10029,4846,312.6,new_y,Age 18-64
10030,2242,440.4,new_y,Age 18-64
10031,1656,136.6,new_y,Age 18-64
10032,1283,96.5,new_y,Age 18-64
10033,756,64.3,new_y,Age 18-64
10034,766,90.0,new_y,Age 18-64
10035,2346,341.4,new_y,Age 18-64
10036,447,82.0,new_y,Age 18-64
10037,1559,461.2,new_y,Age 18-64
10038,509,109.9,new_y,Age 18-64
10039,1626,380.8,new_y,Age 18-64
10040,641,72.4,new_y,Age 18-64
10044,73,31.3,new_y,Age 18-64
10065,50,8.9,new_y,Age 18-64
10075,65,11.8,new_y,Age 18-64
10128,324,23.8,new_y,Age 18-64
10280,17,8.7,new_y,Age 18-64
11004,25,113.7,queen,Age 0-4
11005,0,0.0,queen,Age 0-4
11101,137,249.3,queen,Age 0-4
11102,145,200.6,queen,Age 0-4
11103,79,113.0,queen,Age 0-4
11104,52,110.3,queen,Age 0-4
11105,76,120.3,queen,Age 0-4
11106,156,207.6,queen,Age 0-4
11354,140,162.0,queen,Age 0-4
11355,158,111.0,queen,Age 0-4
11356,81,182.1,queen,Age 0-4
11357,48,79.1,queen,Age 0-4
11358,87,136.0,queen,Age 0-4
11360,12,47.5,queen,Age 0-4
11361,51,112.3,queen,Age 0-4
11362,23,93.8,queen,Age 0-4
11364,36,71.3,queen,Age 0-4
11365,100,130.9,queen,Age 0-4
11366,33,142.9,queen,Age 0-4
11367,128,148.8,queen,Age 0-4
11368,714,299.0,queen,Age 0-4
11369,245,292.0,queen,Age 0-4
11370,123,199.5,queen,Age 0-4
11371,0,0.0,queen,Age 0-4
11372,337,259.0,queen,Age 0-4
11373,588,312.3,queen,Age 0-4
11374,80,137.0,queen,Age 0-4
11375,116,121.5,queen,Age 0-4
11377,405,265.7,queen,Age 0-4
11378,93,150.0,queen,Age 0-4
11379,72,140.4,queen,Age 0-4
11411,89,239.6,queen,Age 0-4
11412,339,455.3,queen,Age 0-4
11413,286,385.8,queen,Age 0-4
11414,75,181.2,queen,Age 0-4
11415,96,229.6,queen,Age 0-4
11416,196,347.9,queen,Age 0-4
11417,167,255.1,queen,Age 0-4
11418,278,349.8,queen,Age 0-4
11419,334,300.1,queen,Age 0-4
11420,287,267.7,queen,Age 0-4
11421,220,262.9,queen,Age 0-4
11422,159,248.5,queen,Age 0-4
11423,180,287.9,queen,Age 0-4
11426,47,138.4,queen,Age 0-4
11427,101,220.9,queen,Age 0-4
11428,78,170.6,queen,Age 0-4
11429,150,254.6,queen,Age 0-4
11432,527,470.1,queen,Age 0-4
11433,442,615.9,queen,Age 0-4
11434,625,481.4,queen,Age 0-4
11435,522,452.4,queen,Age 0-4
11436,186,433.0,queen,Age 0-4
11691,635,399.7,queen,Age 0-4
11692,316,716.6,queen,Age 0-4
11693,89,318.3,queen,Age 0-4
11694,45,130.0,queen,Age 0-4
11697,0,0.0,queen,Age 0-4
10001,56,246.3,new_y,Age 5-11
10002,409,218.7,new_y,Age 5-11
10003,57,109.6,new_y,Age 5-11
10009,364,339.3,new_y,Age 5-11
10010,27,75.9,new_y,Age 5-11
10011,76,146.7,new_y,Age 5-11
10012,12,41.7,new_y,Age 5-11
10013,19,39.1,new_y,Age 5-11
10014,33,97.7,new_y,Age 5-11
10016,97,173.0,new_y,Age 5-11
10019,76,157.3,new_y,Age 5-11
10021,52,60.8,new_y,Age 5-11
10022,17,38.6,new_y,Age 5-11
10023,82,71.0,new_y,Age 5-11
10024,106,89.2,new_y,Age 5-11
10025,494,271.4,new_y,Age 5-11
10026,592,546.2,new_y,Age 5-11
10027,840,567.8,new_y,Age 5-11
10028,40,47.4,new_y,Age 5-11
10029,1569,645.1,new_y,Age 5-11
10030,545,618.1,new_y,Age 5-11
10031,448,263.5,new_y,Age 5-11
10032,474,257.9,new_y,Age 5-11
10033,371,236.9,new_y,Age 5-11
10034,257,205.8,new_y,Age 5-11
10035,503,483.6,new_y,Age 5-11
10036,35,146.0,new_y,Age 5-11
10037,286,649.0,new_y,Age 5-11
10038,73,250.9,new_y,Age 5-11
10039,499,643.5,new_y,Age 5-11
10040,303,222.4,new_y,Age 5-11
10044,18,78.3,new_y,Age 5-11
10075,21,49.3,new_y,Age 5-11
10128,137,116.0,new_y,Age 5-11
10451,2555,663.9,bronx,Age 0-17
10452,3027,403.8,bronx,Age 0-17
10453,2681,348.4,bronx,Age 0-17
10454,2347,661.5,bronx,Age 0-17
10455,2513,689.9,bronx,Age 0-17
10456,4406,567.6,bronx,Age 0-17
10457,3505,484.5,bronx,Age 0-17
10458,2376,334.6,bronx,Age 0-17
10459,1748,408.8,bronx,Age 0-17
10460,2295,428.0,bronx,Age 0-17
10461,671,228.7,bronx,Age 0-17
10462,1644,274.0,bronx,Age 0-17
10463,674,148.8,bronx,Age 0-17
10464,23,83.3,bronx,Age 0-17
10465,519,179.4,bronx,Age 0-17
10466,1031,178.0,bronx,Age 0-17
10467,2053,269.1,bronx,Age 0-17
10468,1728,253.0,bronx,Age 0-17
10469,1001,210.4,bronx,Age 0-17
10470,111,106.3,bronx,Age 0-17
10471,87,80.9,bronx,Age 0-17
10472,2157,371.2,bronx,Age 0-17
10473,1527,316.9,bronx,Age 0-17
10474,475,328.4,bronx,Age 0-17
10475,337,150.0,bronx,Age 0-17
10451,1143,1104.7,bronx,Age 0-4
10452,1406,603.3,bronx,Age 0-4
10453,1239,552.7,bronx,Age 0-4
10454,1021,1002.5,bronx,Age 0-4
10455,1055,1010.8,bronx,Age 0-4
10456,2021,899.5,bronx,Age 0-4
10457,1619,719.9,bronx,Age 0-4
10458,1014,471.7,bronx,Age 0-4
10459,784,637.4,bronx,Age 0-4
10460,1062,683.9,bronx,Age 0-4
10461,254,321.2,bronx,Age 0-4
10462,680,408.9,bronx,Age 0-4
10463,274,213.9,bronx,Age 0-4
10464,15,215.5,bronx,Age 0-4
10465,176,235.3,bronx,Age 0-4
10466,376,236.3,bronx,Age 0-4
10467,796,359.3,bronx,Age 0-4
10468,796,384.4,bronx,Age 0-4
10469,431,335.0,bronx,Age 0-4
10470,47,162.9,bronx,Age 0-4
10471,39,148.2,bronx,Age 0-4
10472,920,527.9,bronx,Age 0-4
10473,634,489.4,bronx,Age 0-4
10474,242,631.2,bronx,Age 0-4
10475,160,276.2,bronx,Age 0-4
10301,140,142.5,richm,Age 12-17
10302,61,122.8,richm,Age 12-17
10303,103,125.2,richm,Age 12-17
10304,153,130.6,richm,Age 12-17
10305,58,59.2,richm,Age 12-17
10306,69,52.7,richm,Age 12-17
10307,12,29.2,richm,Age 12-17
10308,19,26.0,richm,Age 12-17
10309,27,30.8,richm,Age 12-17
10310,93,141.5,richm,Age 12-17
10312,56,36.7,richm,Age 12-17
10314,81,38.4,richm,Age 12-17
